source_passage_id,docx_file,source_document_id,paragraph_index,style,text,review_status,image_verified
SP-00861,enklave-salido.docx,,861,Normal,1 perangkat anak timbangan perak untuk satu centenaar;,researcher_docx,not_checked
SP-00862,enklave-salido.docx,,862,Normal,"1 neraca timbang, dengan dudukan tembaga;",researcher_docx,not_checked
SP-00863,enklave-salido.docx,,863,Normal,"1 mortar tembaga, dengan penumbuk besi;",researcher_docx,not_checked
SP-00864,enklave-salido.docx,,864,Normal,1 sendok timbal dari besi;,researcher_docx,not_checked
SP-00865,enklave-salido.docx,,865,Normal,1 alat pengembus tangan tunggal;,researcher_docx,not_checked
SP-00866,enklave-salido.docx,,866,Normal,"1 tang pipih kecil, dengan sekrup tangan;",researcher_docx,not_checked
SP-00867,enklave-salido.docx,,867,Normal,1 kaki tiga dari besi untuk pemisahan;,researcher_docx,not_checked
SP-00868,enklave-salido.docx,,868,Normal,1 wadah penuang dari tembaga;,researcher_docx,not_checked
SP-00869,enklave-salido.docx,,869,Normal,4 labu pemisahan dari kaca;,researcher_docx,not_checked
SP-00870,enklave-salido.docx,,870,Normal,sejumlah moffel dan pecahan atau cawan pengujian;,researcher_docx,not_checked
SP-00871,enklave-salido.docx,,871,Normal,"5 lb antimonium crudum, atau antimon mentah;",researcher_docx,not_checked
SP-00872,enklave-salido.docx,,872,Normal,1 pelat atau wadah pengujian;,researcher_docx,not_checked
SP-00873,enklave-salido.docx,,873,Normal,1 ayakan dari bulu/rambut.,researcher_docx,not_checked
SP-00874,enklave-salido.docx,,874,Normal,Peralatan pada scheijdebanck di bagian atas tambang terdiri atas:,researcher_docx,not_checked
SP-00875,enklave-salido.docx,,875,Normal,"2 tali haspel, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-00876,enklave-salido.docx,,876,Normal,5 palu pemisahan;,researcher_docx,not_checked
SP-00877,enklave-salido.docx,,877,Normal,3 palu tangan atau handhamers;,researcher_docx,not_checked
SP-00878,enklave-salido.docx,,878,Normal,1 kratse;,researcher_docx,not_checked
SP-00879,enklave-salido.docx,,879,Normal,3 penumbuk pochwerk;,researcher_docx,not_checked
SP-00880,enklave-salido.docx,,880,Normal,2 meja pemisahan berjeruji;,researcher_docx,not_checked
SP-00881,enklave-salido.docx,,881,Normal,"1 bak schlam, dilengkapi:",researcher_docx,not_checked
SP-00882,enklave-salido.docx,,882,Normal,1 jeruji besi;,researcher_docx,not_checked
SP-00883,enklave-salido.docx,,883,Normal,1 gembok;,researcher_docx,not_checked
SP-00884,enklave-salido.docx,,884,Normal,11 kereta dorong;,researcher_docx,not_checked
SP-00885,enklave-salido.docx,,885,Normal,2 ember air;,researcher_docx,not_checked
SP-00886,enklave-salido.docx,,886,Normal,1 tros baru untuk tali haspel;,researcher_docx,not_checked
SP-00887,enklave-salido.docx,,887,Normal,2 balai atau wadah air yang diperkuat;,researcher_docx,not_checked
SP-00888,enklave-salido.docx,,888,Normal,1 sekop besi;,researcher_docx,not_checked
SP-00889,enklave-salido.docx,,889,Normal,1 kapak.,researcher_docx,not_checked
SP-00890,enklave-salido.docx,,890,Normal,Fungsi scheijdebanck,researcher_docx,not_checked
SP-00891,enklave-salido.docx,,891,Normal,Scheijdebanck merupakan tempat pemisahan atau pemilahan bijih. Inventarisnya memperlihatkan tahapan kerja yang mencakup:,researcher_docx,not_checked
SP-00892,enklave-salido.docx,,892,Normal,pengangkutan material dengan kereta dorong;,researcher_docx,not_checked
SP-00893,enklave-salido.docx,,893,Normal,penghancuran dengan palu atau penumbuk;,researcher_docx,not_checked
SP-00894,enklave-salido.docx,,894,Normal,pemisahan material pada meja;,researcher_docx,not_checked
SP-00895,enklave-salido.docx,,895,Normal,pengumpulan lumpur bijih di dalam slamback;,researcher_docx,not_checked
SP-00896,enklave-salido.docx,,896,Normal,penggunaan air dalam proses pemisahan.,researcher_docx,not_checked
SP-00897,enklave-salido.docx,,897,Normal,Peralatan untuk instalasi penumbukan yang berada di pagger bawah tambang terdiri atas:,researcher_docx,not_checked
SP-00898,enklave-salido.docx,,898,Normal,1 balok persegi;,researcher_docx,not_checked
SP-00899,enklave-salido.docx,,899,Normal,"1 kumpulan pekerjaan kayu lama yang tidak layak digunakan, yang sebelumnya diperuntukkan bagi sebuah stampwerk;",researcher_docx,not_checked
SP-00900,enklave-salido.docx,,900,Normal,"6 penumbuk dari besi cor, sebagian besar telah aus;",researcher_docx,not_checked
SP-00901,enklave-salido.docx,,901,Normal,2 pelat bawah;,researcher_docx,not_checked
SP-00902,enklave-salido.docx,,902,Normal,4 pelat samping;,researcher_docx,not_checked
SP-00903,enklave-salido.docx,,903,Normal,4 bagian atau perlengkapan untuk poros roda air;,researcher_docx,not_checked
SP-00904,enklave-salido.docx,,904,Normal,1 palu besar;,researcher_docx,not_checked
SP-00905,enklave-salido.docx,,905,Normal,72 baut besi dalam berbagai ukuran;,researcher_docx,not_checked
SP-00906,enklave-salido.docx,,906,Normal,7 cincin besar untuk poros;,researcher_docx,not_checked
SP-00907,enklave-salido.docx,,907,Normal,4 cincin timbal tempat penumbuk masuk;,researcher_docx,not_checked
SP-00908,enklave-salido.docx,,908,Normal,3 penumbuk besi berukuran besar;,researcher_docx,not_checked
SP-00909,enklave-salido.docx,,909,Normal,4 penutup atau pengikat untuk poros roda air;,researcher_docx,not_checked
SP-00910,enklave-salido.docx,,910,Normal,2 peti berisi berbagai peralatan peleburan dan penumbukan.,researcher_docx,not_checked
SP-00911,enklave-salido.docx,,911,Normal,Nilai teknologis,researcher_docx,not_checked
SP-00912,enklave-salido.docx,,912,Normal,Daftar tersebut menunjukkan bahwa stampwerk Sillida merupakan instalasi mekanis yang setidaknya menggunakan:,researcher_docx,not_checked
SP-00913,enklave-salido.docx,,913,Normal,roda air;,researcher_docx,not_checked
SP-00914,enklave-salido.docx,,914,Normal,poros;,researcher_docx,not_checked
SP-00915,enklave-salido.docx,,915,Normal,penumbuk besi;,researcher_docx,not_checked
SP-00916,enklave-salido.docx,,916,Normal,pelat dasar dan pelat samping;,researcher_docx,not_checked
SP-00917,enklave-salido.docx,,917,Normal,cincin bantalan atau pengikat;,researcher_docx,not_checked
SP-00918,enklave-salido.docx,,918,Normal,komponen kayu;,researcher_docx,not_checked
SP-00919,enklave-salido.docx,,919,Normal,perlengkapan peleburan.,researcher_docx,not_checked
SP-00920,enklave-salido.docx,,920,Normal,"Dengan demikian, pengolahan bijih tidak hanya dilakukan secara manual. Terdapat instalasi mekanis berbasis tenaga air untuk menghancurkan batuan bijih sebelum pemisahan dan pengujian lebih lanjut.",researcher_docx,not_checked
SP-00922,enklave-salido.docx,,922,Normal,Perkakas tambang yang berada di Princestolle terdiri atas:,researcher_docx,not_checked
SP-00923,enklave-salido.docx,,923,Normal,15 lampu tambang;,researcher_docx,not_checked
SP-00924,enklave-salido.docx,,924,Normal,19 bor tambang;,researcher_docx,not_checked
SP-00925,enklave-salido.docx,,925,Normal,3 keilhanden;,researcher_docx,not_checked
SP-00926,enklave-salido.docx,,926,Normal,5 palu besar untuk bor;,researcher_docx,not_checked
SP-00927,enklave-salido.docx,,927,Normal,"1 koeijvoet, atau linggis besar;",researcher_docx,not_checked
SP-00928,enklave-salido.docx,,928,Normal,4 krutsen;,researcher_docx,not_checked
SP-00929,enklave-salido.docx,,929,Normal,7 palu tangan;,researcher_docx,not_checked
SP-00930,enklave-salido.docx,,930,Normal,2 setijsers;,researcher_docx,not_checked
SP-00931,enklave-salido.docx,,931,Normal,"112 bergijsers, atau besi/perkakas tambang;",researcher_docx,not_checked
SP-00932,enklave-salido.docx,,932,Normal,1 kereta dorong;,researcher_docx,not_checked
SP-00933,enklave-salido.docx,,933,Normal,1 alat pengembus ganda;,researcher_docx,not_checked
SP-00934,enklave-salido.docx,,934,Normal,4 alat yang dalam ekstraksi terbaca “Eijlen”.,researcher_docx,not_checked
SP-00935,enklave-salido.docx,,935,Normal,"Butir terakhir belum dapat diidentifikasi secara pasti tanpa citra manuskrip. Bentuknya dapat merujuk pada perkakas tertentu, tetapi tidak aman dikembangkan hanya berdasarkan OCR.",researcher_docx,not_checked
SP-00937,enklave-salido.docx,,937,Normal,Di dalam Zuijder-Schacht terdapat:,researcher_docx,not_checked
SP-00938,enklave-salido.docx,,938,Normal,6 lampu tambang;,researcher_docx,not_checked
SP-00939,enklave-salido.docx,,939,Normal,7 bor;,researcher_docx,not_checked
SP-00940,enklave-salido.docx,,940,Normal,"14 keilhanen, yaitu perkakas pemukul atau pembelah batu yang namanya dipertahankan;",researcher_docx,not_checked
SP-00941,enklave-salido.docx,,941,Normal,3 kratsen;,researcher_docx,not_checked
SP-00942,enklave-salido.docx,,942,Normal,"10 palu besar untuk pekerjaan awal, disebut voormoockers;",researcher_docx,not_checked
SP-00943,enklave-salido.docx,,943,Normal,12 palu tangan;,researcher_docx,not_checked
SP-00944,enklave-salido.docx,,944,Normal,"8 palu pemisah atau pemecah, scheijdhamers;",researcher_docx,not_checked
SP-00945,enklave-salido.docx,,945,Normal,3 hetijsers;,researcher_docx,not_checked
SP-00946,enklave-salido.docx,,946,Normal,"2 linggis besar, secara harfiah disebut koeijvoeten;",researcher_docx,not_checked
SP-00947,enklave-salido.docx,,947,Normal,"31 besi atau perkakas tambang, berghijsers;",researcher_docx,not_checked
SP-00948,enklave-salido.docx,,948,Normal,7 kapak;,researcher_docx,not_checked
SP-00949,enklave-salido.docx,,949,Normal,"2 berghkuwels, yaitu perkakas tambang yang nama teknisnya dipertahankan.",researcher_docx,not_checked
SP-00950,enklave-salido.docx,,950,Normal,"Catatan: Nama bagian tambang terbaca Zuijder-Schacht, bukan Juijder-Schacht. Artinya adalah sumuran atau poros selatan.",researcher_docx,not_checked
SP-00951,enklave-salido.docx,,951,Normal,Pada berbagai Orten atau muka penggalian di dalam tambang terdapat:,researcher_docx,not_checked
SP-00952,enklave-salido.docx,,952,Normal,53 besi atau perkakas tambang;,researcher_docx,not_checked
SP-00953,enklave-salido.docx,,953,Normal,3 palu tangan;,researcher_docx,not_checked
SP-00954,enklave-salido.docx,,954,Normal,4 kratsen;,researcher_docx,not_checked
SP-00955,enklave-salido.docx,,955,Normal,"1 haspel, yaitu perangkat gulung atau pengerek;",researcher_docx,not_checked
SP-00956,enklave-salido.docx,,956,Normal,4 ember air;,researcher_docx,not_checked
SP-00957,enklave-salido.docx,,957,Normal,1 kereta dorong;,researcher_docx,not_checked
SP-00958,enklave-salido.docx,,958,Normal,"3 wadah air yang tidak layak digunakan, disebut waterconnen;",researcher_docx,not_checked
SP-00959,enklave-salido.docx,,959,Normal,3 berghruwels;,researcher_docx,not_checked
SP-00960,enklave-salido.docx,,960,Normal,3 kapak;,researcher_docx,not_checked
SP-00961,enklave-salido.docx,,961,Normal,29 lampu tambang yang berada pada para budak;,researcher_docx,not_checked
SP-00962,enklave-salido.docx,,962,Normal,2 lampu serupa pada meester;,researcher_docx,not_checked
SP-00963,enklave-salido.docx,,963,Normal,1 lampu serupa pada Domine.,researcher_docx,not_checked
SP-00964,enklave-salido.docx,,964,Normal,Teks secara eksplisit menyatakan:,researcher_docx,not_checked
SP-00965,enklave-salido.docx,,965,Normal,29 berghlampen onder de slaven,researcher_docx,not_checked
SP-00966,enklave-salido.docx,,966,Normal,yang secara dekat berarti:,researcher_docx,not_checked
SP-00967,enklave-salido.docx,,967,Normal,29 lampu tambang berada di bawah penguasaan atau penggunaan para budak.,researcher_docx,not_checked
SP-00968,enklave-salido.docx,,968,Normal,"Kata Orten adalah bentuk jamak dari Ort, yaitu ujung atau muka penggalian aktif.",researcher_docx,not_checked
SP-00969,enklave-salido.docx,,969,Normal,"In ’t packhuijs boven, in de mijn onder, en [in de] opperhooftswoning",researcher_docx,not_checked
SP-00970,enklave-salido.docx,,970,Normal,Bagian ini tampaknya menggabungkan persediaan di:,researcher_docx,not_checked
SP-00971,enklave-salido.docx,,971,Normal,gudang atas;,researcher_docx,not_checked
SP-00972,enklave-salido.docx,,972,Normal,bagian bawah kompleks tambang;,researcher_docx,not_checked
SP-00973,enklave-salido.docx,,973,Normal,kediaman kepala atau pimpinan.,researcher_docx,not_checked
SP-00974,enklave-salido.docx,,974,Normal,Bahan bangunan dan persediaan umum,researcher_docx,not_checked
SP-00975,enklave-salido.docx,,975,Normal,87 papan panjang;,researcher_docx,not_checked
SP-00976,enklave-salido.docx,,976,Normal,50 papan pendek;,researcher_docx,not_checked
SP-00977,enklave-salido.docx,,977,Normal,100 keranjang balast;,researcher_docx,not_checked
SP-00978,enklave-salido.docx,,978,Normal,1 penggilingan tangan dari batu;,researcher_docx,not_checked
SP-00979,enklave-salido.docx,,979,Normal,"1 tenda lama dari kain layar, heijdoeckstent;",researcher_docx,not_checked
SP-00980,enklave-salido.docx,,980,Normal,67 bor;,researcher_docx,not_checked
SP-00981,enklave-salido.docx,,981,Normal,"2½ batang besi tempa berpenampang persegi, viercant campijser;",researcher_docx,not_checked
SP-00982,enklave-salido.docx,,982,Normal,11 batang baja;,researcher_docx,not_checked
SP-00983,enklave-salido.docx,,983,Normal,14 batang besi persegi;,researcher_docx,not_checked
SP-00984,enklave-salido.docx,,984,Normal,17 eijlen;,researcher_docx,not_checked
SP-00985,enklave-salido.docx,,985,Normal,20 ritsijsers;,researcher_docx,not_checked
SP-00986,enklave-salido.docx,,986,Normal,2 pelat besi;,researcher_docx,not_checked
SP-00987,enklave-salido.docx,,987,Normal,100 lb timbal pipih;,researcher_docx,not_checked
SP-00988,enklave-salido.docx,,988,Normal,"1 peti kecil, yang di dalamnya terdapat:",researcher_docx,not_checked
SP-00989,enklave-salido.docx,,989,Normal,2½ gulung kawat tembaga untuk ayakan;,researcher_docx,not_checked
SP-00990,enklave-salido.docx,,990,Normal,9 kikir kasar;,researcher_docx,not_checked
SP-00991,enklave-salido.docx,,991,Normal,"1 ragum meja dari besi, tidak layak digunakan.",researcher_docx,not_checked
SP-00992,enklave-salido.docx,,992,Normal,Kawat tembaga untuk ayakan,researcher_docx,not_checked
SP-00993,enklave-salido.docx,,993,Normal,Teksnya eksplisit:,researcher_docx,not_checked
SP-00994,enklave-salido.docx,,994,Normal,2½ rolle coperdraet tot zeeften,researcher_docx,not_checked
SP-00995,enklave-salido.docx,,995,Normal,Artinya:,researcher_docx,not_checked
SP-00996,enklave-salido.docx,,996,Normal,2½ gulung kawat tembaga untuk membuat atau memperbaiki ayakan.,researcher_docx,not_checked
SP-00997,enklave-salido.docx,,997,Normal,Bagian ini membantu membedakan haire zeeften dari ayakan kawat tembaga. Inventaris memang mengenal lebih dari satu jenis media penyaring.,researcher_docx,not_checked
SP-00998,enklave-salido.docx,,998,Normal,Perkakas kerja,researcher_docx,not_checked
SP-00999,enklave-salido.docx,,999,Normal,19 sekop;,researcher_docx,not_checked
SP-01000,enklave-salido.docx,,1000,Normal,20 keilhanen;,researcher_docx,not_checked
SP-01001,enklave-salido.docx,,1001,Normal,30 kratsen;,researcher_docx,not_checked
SP-01002,enklave-salido.docx,,1002,Normal,"8 tali haspel, haspelgorens;",researcher_docx,not_checked
SP-01003,enklave-salido.docx,,1003,Normal,23 palu tangan;,researcher_docx,not_checked
SP-01004,enklave-salido.docx,,1004,Normal,20 berghijsers;,researcher_docx,not_checked
SP-01005,enklave-salido.docx,,1005,Normal,5 palu pemisah;,researcher_docx,not_checked
SP-01006,enklave-salido.docx,,1006,Normal,2 garu;,researcher_docx,not_checked
SP-01007,enklave-salido.docx,,1007,Normal,"5 linggis besar, koeijvoeten;",researcher_docx,not_checked
SP-01008,enklave-salido.docx,,1008,Normal,"1 besi penggali Melayu, Maleijts grafijser;",researcher_docx,not_checked
SP-01009,enklave-salido.docx,,1009,Normal,"6 besi tambang Waal atau Walloon, Waelse berghijsers;",researcher_docx,not_checked
SP-01010,enklave-salido.docx,,1010,Normal,"43 palu besar dalam berbagai ukuran, sorteerde moockers;",researcher_docx,not_checked
SP-01011,enklave-salido.docx,,1011,Normal,5 kait kram;,researcher_docx,not_checked
SP-01012,enklave-salido.docx,,1012,Normal,1 kait kayu dari besi;,researcher_docx,not_checked
SP-01013,enklave-salido.docx,,1013,Normal,1 bor dari besi;,researcher_docx,not_checked
SP-01014,enklave-salido.docx,,1014,Normal,2 berghhuwels baru yang belum dipasangi perlengkapan besi;,researcher_docx,not_checked
SP-01015,enklave-salido.docx,,1015,Normal,1 ember air yang belum dipasangi penguat;,researcher_docx,not_checked
SP-01016,enklave-salido.docx,,1016,Normal,8 ikat atap atau bahan penutup yang disebut adap;,researcher_docx,not_checked
SP-01017,enklave-salido.docx,,1017,Normal,"1 [alat] kawat tembaga panjang, dalam teks terbaca “lange coperdrade heeft”;",researcher_docx,not_checked
SP-01018,enklave-salido.docx,,1018,Normal,100 lingkaran atau gelang besi;,researcher_docx,not_checked
SP-01019,enklave-salido.docx,,1019,Normal,3 barrings.,researcher_docx,not_checked
SP-01020,enklave-salido.docx,,1020,Normal,"Baris “1 lange Coperdrade heeft” tidak menghasilkan nama alat yang jelas. Karena itu, saya tidak mengubahnya menjadi ayakan atau benda lain tanpa melihat citra manuskrip.",researcher_docx,not_checked
SP-01021,enklave-salido.docx,,1021,Normal,Persediaan makanan,researcher_docx,not_checked
SP-01022,enklave-salido.docx,,1022,Normal,317 lb daging Belanda;,researcher_docx,not_checked
SP-01023,enklave-salido.docx,,1023,Normal,"1 tong bahan yang sama, belum dibuka;",researcher_docx,not_checked
SP-01024,enklave-salido.docx,,1024,Normal,55 lb daging babi asin Belanda;,researcher_docx,not_checked
SP-01025,enklave-salido.docx,,1025,Normal,2.880 lb bersih beras dalam 45 karung.,researcher_docx,not_checked
SP-01026,enklave-salido.docx,,1026,Normal,Frasa:,researcher_docx,not_checked
SP-01027,enklave-salido.docx,,1027,Normal,1 vat d:o ongeopent,researcher_docx,not_checked
SP-01028,enklave-salido.docx,,1028,Normal,berarti:,researcher_docx,not_checked
SP-01029,enklave-salido.docx,,1029,Normal,"1 tong dari barang yang sama, belum dibuka.",researcher_docx,not_checked
SP-01030,enklave-salido.docx,,1030,Normal,"Singkatan d:o merujuk kepada komoditas sebelumnya, kemungkinan Hollants vlees.",researcher_docx,not_checked
SP-01031,enklave-salido.docx,,1031,Normal,Bijih dalam tiga keranjang,researcher_docx,not_checked
SP-01032,enklave-salido.docx,,1032,Normal,Terdapat:,researcher_docx,not_checked
SP-01033,enklave-salido.docx,,1033,Normal,156 lb bijih dalam 3 keranjang,researcher_docx,not_checked
SP-01034,enklave-salido.docx,,1034,Normal,dengan perincian:,researcher_docx,not_checked
SP-01035,enklave-salido.docx,,1035,Normal,77 lb bijih jenis kedua dari Zuijder-Schacht;,researcher_docx,not_checked
SP-01036,enklave-salido.docx,,1036,Normal,48 lb bijih jenis pertama dari Oude Mijne;,researcher_docx,not_checked
SP-01037,enklave-salido.docx,,1037,Normal,"31 lb bijih jenis kedua dari tempat yang sama, yaitu Oude Mijne.",researcher_docx,not_checked
SP-01038,enklave-salido.docx,,1038,Normal,Jumlahnya konsisten:,researcher_docx,not_checked
SP-01039,enklave-salido.docx,,1039,Normal,77 + 48 + 31 = 156 lb bijih,researcher_docx,not_checked
SP-01040,enklave-salido.docx,,1040,Normal,Terdapat:,researcher_docx,not_checked
SP-01041,enklave-salido.docx,,1041,Normal,"7 tong kecil bernomor, berisi bijih yang belum disortir",researcher_docx,not_checked
SP-01042,enklave-salido.docx,,1042,Normal,Daftar hasil ekstraksi memuat rangkaian angka dan asal bijih sebagai berikut:,researcher_docx,not_checked
SP-01043,enklave-salido.docx,,1043,Normal,"78 – 185:13:172, bijih jenis kedua dari Oude Mijne;",researcher_docx,not_checked
SP-01044,enklave-salido.docx,,1044,Normal,"508 – 238:39:199, bijih jenis kedua dari Zuijder-Schacht;",researcher_docx,not_checked
SP-01045,enklave-salido.docx,,1045,Normal,"509 – 225:28:197, bijih jenis kedua dari Zuijder-Schacht;",researcher_docx,not_checked
SP-01046,enklave-salido.docx,,1046,Normal,"510 – 225:31:194, bijih jenis kedua dari Zuijder-Schacht;",researcher_docx,not_checked
SP-01047,enklave-salido.docx,,1047,Normal,"511 – 230:31:199, bijih jenis kedua dari Zuijder-Schacht;",researcher_docx,not_checked
SP-01048,enklave-salido.docx,,1048,Normal,"707 – 717:28:199, bijih jenis kedua dari [nama daggang tidak pasti];",researcher_docx,not_checked
SP-01049,enklave-salido.docx,,1049,Normal,"708 – 175:16:159, bijih jenis kedua dari [nama daggang tidak pasti].",researcher_docx,not_checked
SP-01050,enklave-salido.docx,,1050,Normal,"Deretan angka kemungkinan mencatat nomor tong dan beberapa tahap bobot, misalnya berat kotor, tara, serta berat bersih. Namun, kepala kolom tidak tersedia dalam fragmen. Karena itu, angka tersebut tidak saya beri label secara spekulatif.",researcher_docx,not_checked
SP-01051,enklave-salido.docx,,1051,Normal,n ’t packhuijs onder de bergwerckerswoning,researcher_docx,not_checked
SP-01052,enklave-salido.docx,,1052,Normal,Inventaris,researcher_docx,not_checked
SP-01053,enklave-salido.docx,,1053,Normal,21 lampu tambang Eropa;,researcher_docx,not_checked
SP-01054,enklave-salido.docx,,1054,Normal,19 lampu tambang Waal atau Walloon;,researcher_docx,not_checked
SP-01055,enklave-salido.docx,,1055,Normal,52 propboren;,researcher_docx,not_checked
SP-01056,enklave-salido.docx,,1056,Normal,"38 perkakas yang telah ditempa ulang untuk keperluan tersebut, ommeslagen hiertoe;",researcher_docx,not_checked
SP-01057,enklave-salido.docx,,1057,Normal,"1 dongkrak besar, dommekragt;",researcher_docx,not_checked
SP-01058,enklave-salido.docx,,1058,Normal,2 sniggen;,researcher_docx,not_checked
SP-01059,enklave-salido.docx,,1059,Normal,"[sejumlah] ketam dengan berbagai ukuran, gesorteerde schaaven;",researcher_docx,not_checked
SP-01060,enklave-salido.docx,,1060,Normal,"2 pahat lengkung, gutsen;",researcher_docx,not_checked
SP-01061,enklave-salido.docx,,1061,Normal,"3 tang depan, voortangen;",researcher_docx,not_checked
SP-01062,enklave-salido.docx,,1062,Normal,"6 alat ukur tambang dari besi, ijsere berglachters;",researcher_docx,not_checked
SP-01063,enklave-salido.docx,,1063,Normal,"2 peti kecil dari tembaga berisi paku, dengan berat kotor 106 lb;",researcher_docx,not_checked
SP-01064,enklave-salido.docx,,1064,Normal,"3 amen minyak, jenis minyaknya belum terbaca pasti;",researcher_docx,not_checked
SP-01065,enklave-salido.docx,,1065,Normal,"½ tong berisi paku, berat kotor 331 lb;",researcher_docx,not_checked
SP-01066,enklave-salido.docx,,1066,Normal,16 baji besi;,researcher_docx,not_checked
SP-01067,enklave-salido.docx,,1067,Normal,2 pelat voorset;,researcher_docx,not_checked
SP-01068,enklave-salido.docx,,1068,Normal,9 vaertboren;,researcher_docx,not_checked
SP-01069,enklave-salido.docx,,1069,Normal,"⅓ tong [barang] yang baik, pembacaannya belum lengkap;",researcher_docx,not_checked
SP-01070,enklave-salido.docx,,1070,Normal,15 eijlen;,researcher_docx,not_checked
SP-01071,enklave-salido.docx,,1071,Normal,"100 tong kecil berisi tulang kering, schenckels.",researcher_docx,not_checked
SP-01072,enklave-salido.docx,,1072,Normal,Lampu Eropa dan Waal,researcher_docx,not_checked
SP-01073,enklave-salido.docx,,1073,Normal,Teks secara eksplisit membedakan:,researcher_docx,not_checked
SP-01074,enklave-salido.docx,,1074,Normal,21 Europeaanse berghlampen;,researcher_docx,not_checked
SP-01075,enklave-salido.docx,,1075,Normal,19 Waelse dito.,researcher_docx,not_checked
SP-01076,enklave-salido.docx,,1076,Normal,Terjemahan paling aman:,researcher_docx,not_checked
SP-01077,enklave-salido.docx,,1077,Normal,21 lampu tambang Eropa;,researcher_docx,not_checked
SP-01078,enklave-salido.docx,,1078,Normal,19 lampu tambang Waal atau Walloon.,researcher_docx,not_checked
SP-01079,enklave-salido.docx,,1079,Normal,"Ini menunjukkan adanya klasifikasi bentuk atau asal teknis lampu, bukan sekadar jumlah lampu yang sama.",researcher_docx,not_checked
SP-01080,enklave-salido.docx,,1080,Normal,Bij de coolbrander,researcher_docx,not_checked
SP-01081,enklave-salido.docx,,1081,Normal,Pada pembakar arang terdapat:,researcher_docx,not_checked
SP-01082,enklave-salido.docx,,1082,Normal,3 gergaji tarik besar;,researcher_docx,not_checked
SP-01083,enklave-salido.docx,,1083,Normal,"1 gergaji [krenen?], pembacaannya belum pasti;",researcher_docx,not_checked
SP-01084,enklave-salido.docx,,1084,Normal,11 kapak;,researcher_docx,not_checked
SP-01085,enklave-salido.docx,,1085,Normal,6 palu besar;,researcher_docx,not_checked
SP-01086,enklave-salido.docx,,1086,Normal,4 klem besi;,researcher_docx,not_checked
SP-01087,enklave-salido.docx,,1087,Normal,8 baji;,researcher_docx,not_checked
SP-01088,enklave-salido.docx,,1088,Normal,2 kratsen;,researcher_docx,not_checked
SP-01089,enklave-salido.docx,,1089,Normal,1 keilhan;,researcher_docx,not_checked
SP-01090,enklave-salido.docx,,1090,Normal,3 palu tangan;,researcher_docx,not_checked
SP-01091,enklave-salido.docx,,1091,Normal,3 verpijckerzamers;,researcher_docx,not_checked
SP-01092,enklave-salido.docx,,1092,Normal,1 palu pemisah.,researcher_docx,not_checked
SP-01093,enklave-salido.docx,,1093,Normal,"Istilah coolbrander berarti petugas pembuat arang. Arang diperlukan untuk proses pemanasan, assay, penempaan, dan kemungkinan peleburan.",researcher_docx,not_checked
SP-01094,enklave-salido.docx,,1094,Normal,In de smitswinckel,researcher_docx,not_checked
SP-01095,enklave-salido.docx,,1095,Normal,Di bengkel pandai besi terdapat:,researcher_docx,not_checked
SP-01096,enklave-salido.docx,,1096,Normal,4 landasan;,researcher_docx,not_checked
SP-01097,enklave-salido.docx,,1097,Normal,"7 alat pengembus, empat di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01098,enklave-salido.docx,,1098,Normal,2 kait berbentuk tombak;,researcher_docx,not_checked
SP-01099,enklave-salido.docx,,1099,Normal,"4 palu besar, voorhamers;",researcher_docx,not_checked
SP-01100,enklave-salido.docx,,1100,Normal,4 palu tangan;,researcher_docx,not_checked
SP-01101,enklave-salido.docx,,1101,Normal,1 ragum meja;,researcher_docx,not_checked
SP-01102,enklave-salido.docx,,1102,Normal,"8 tang tempa, kecil dan besar;",researcher_docx,not_checked
SP-01103,enklave-salido.docx,,1103,Normal,1 gantschroeff;,researcher_docx,not_checked
SP-01104,enklave-salido.docx,,1104,Normal,1 [perkakas besi] yang tidak layak digunakan;,researcher_docx,not_checked
SP-01105,enklave-salido.docx,,1105,Normal,"8 kikir, sebagian besar tidak layak digunakan;",researcher_docx,not_checked
SP-01106,enklave-salido.docx,,1106,Normal,4 doghijsers;,researcher_docx,not_checked
SP-01107,enklave-salido.docx,,1107,Normal,"300 berghijsers, baik yang lama maupun yang baru;",researcher_docx,not_checked
SP-01108,enklave-salido.docx,,1108,Normal,"60 bor tambang, kemungkinan terbaca berghborers.",researcher_docx,not_checked
SP-01109,enklave-salido.docx,,1109,Normal,"Bentuk ekstraksi baris terakhir adalah berghboters. Berdasarkan konteks bengkel dan peralatan tambang, pembacaan berghborers mungkin, tetapi belum boleh dipastikan tanpa citra asli.",researcher_docx,not_checked
SP-01111,enklave-salido.docx,,1111,Normal,in de paerdestall,researcher_docx,not_checked
SP-01112,enklave-salido.docx,,1112,Normal,Di kandang kuda terdapat:,researcher_docx,not_checked
SP-01113,enklave-salido.docx,,1113,Normal,"4 ekor kuda, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01114,enklave-salido.docx,,1114,Normal,"5 pelana tunggang, satu di antaranya tidak layak digunakan;",researcher_docx,not_checked
SP-01115,enklave-salido.docx,,1115,Normal,"2 pasang pistol kuda, satu pasangan berada di bawah penguasaan Tuan Hoffman;",researcher_docx,not_checked
